#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.952417,0.000000,0.000000,3.228167,2.606583,0.042208,9.460792
0.000000,0.000000,3.309750,0.000000,0.000000,3.457750,2.630917,0.042083,9.649417
0.000000,0.000000,3.301458,0.000000,0.000000,3.470875,2.989833,0.042334,9.844166
0.000000,0.000000,3.158916,0.000000,0.000000,3.299542,2.784959,0.043042,10.109125
0.000000,0.000000,2.932167,0.000000,0.000000,3.139292,3.251875,0.042916,9.484458
0.000000,0.000000,3.001542,0.000000,0.000000,3.070250,3.121084,0.042500,9.834791
0.000000,0.000000,3.156042,0.000000,0.000000,3.362542,2.915875,0.041209,9.833750
0.000000,0.000000,3.335750,0.000000,0.000000,3.194375,2.358708,0.042458,10.047750
0.000000,0.000000,3.189541,0.000000,0.000000,3.140958,2.955958,0.042833,9.240417
0.000000,0.000000,2.960000,0.000000,0.000000,3.151500,2.854500,0.042291,9.527417
0.000000,0.000000,3.127459,0.000000,0.000000,3.181750,2.949958,0.042250,9.611875
0.000000,0.000000,2.966541,0.000000,0.000000,2.934417,2.876125,0.042291,9.584375
0.000000,0.000000,2.960541,0.000000,0.000000,3.053000,2.728708,0.041250,9.254959
0.000000,0.000000,2.950709,0.000000,0.000000,3.268750,2.688333,0.041833,9.224709
0.000000,0.000000,3.125333,0.000000,0.000000,3.024917,2.804459,0.042667,9.565292
0.000000,0.000000,3.133875,0.000000,0.000000,3.062959,2.775709,0.380792,9.485125
0.000000,0.000000,3.119292,0.000000,0.000000,2.821334,2.447500,0.034542,9.785542
0.000000,0.000000,2.255792,0.000000,0.000000,3.021125,2.581417,0.036458,7.940834
0.000000,0.000000,2.601750,0.000000,0.000000,3.011375,2.895458,0.038417,8.627458
0.000000,0.000000,2.652250,0.000000,0.000000,3.142000,2.884500,0.038458,9.024917
0.000000,0.000000,2.601833,0.000000,0.000000,3.281375,2.861000,0.041916,9.032125
0.000000,0.000000,2.969334,0.000000,0.000000,3.042875,2.685917,0.042083,9.590500
0.000000,0.000000,2.931416,0.000000,0.000000,3.153000,3.006208,0.041875,9.165041
0.000000,0.000000,3.115833,0.000000,0.000000,2.793917,2.898667,0.041625,9.761916
