#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.329041,0.000000,0.000000,2.768667,2.687125,0.045917,9.379916
0.000000,0.000000,3.104834,0.000000,0.000000,2.755667,2.879500,0.046375,9.108292
0.000000,0.000000,3.408417,0.000000,0.000000,2.724500,3.249500,0.047042,9.588958
0.000000,0.000000,3.417708,0.000000,0.000000,2.786542,2.754625,0.046958,9.944125
0.000000,0.000000,3.395959,0.000000,0.000000,2.648584,2.675083,0.048625,9.478708
0.000000,0.000000,3.406667,0.000000,0.000000,2.589125,2.722667,0.048334,9.272584
0.000000,0.000000,3.408458,0.000000,0.000000,3.016542,2.629208,0.040625,9.279791
0.000000,0.000000,3.052708,0.000000,0.000000,2.968167,2.634292,0.045417,9.153833
0.000000,0.000000,3.244500,0.000000,0.000000,2.544125,2.654084,0.046750,9.439583
0.000000,0.000000,3.262000,0.000000,0.000000,2.694708,2.645708,0.445875,9.021292
0.000000,0.000000,3.209000,0.000000,0.000000,3.032417,2.512417,0.035750,9.501625
0.000000,0.000000,2.544375,0.000000,0.000000,2.910500,2.245958,0.033000,8.493584
0.000000,0.000000,2.500334,0.000000,0.000000,2.795666,2.553875,0.036000,8.111000
0.000000,0.000000,2.482792,0.000000,0.000000,2.878125,2.539000,0.038333,8.245208
0.000000,0.000000,2.925000,0.000000,0.000000,2.949542,2.518167,0.038834,8.825041
0.000000,0.000000,2.706917,0.000000,0.000000,2.661125,2.686709,0.041667,8.645458
0.000000,0.000000,2.868917,0.000000,0.000000,2.698041,3.151542,0.041167,8.733916
0.000000,0.000000,3.103000,0.000000,0.000000,2.944625,2.560250,0.041375,9.477875
0.000000,0.000000,3.136250,0.000000,0.000000,2.695959,2.905750,0.045916,9.160042
0.000000,0.000000,3.081000,0.000000,0.000000,2.720250,2.564500,0.040500,9.203459
0.000000,0.000000,3.285042,0.000000,0.000000,2.808542,3.148625,0.040875,9.041917
0.000000,0.000000,2.922291,0.000000,0.000000,2.762875,2.586750,0.045125,9.395291
0.000000,0.000000,2.915667,0.000000,0.000000,2.796000,3.240709,0.041708,8.790875
0.000000,0.000000,2.974166,0.000000,0.000000,2.877625,2.867375,0.044333,9.531042
0.000000,0.000000,3.238166,0.000000,0.000000,2.849708,3.094375,0.044625,9.560833
0.000000,0.000000,3.424334,0.000000,0.000000,2.716916,2.858750,0.044042,9.927958
0.000000,0.000000,3.340166,0.000000,0.000000,2.846500,3.169084,0.044333,9.448208
0.000000,0.000000,3.104209,0.000000,0.000000,2.948584,3.255584,0.046542,9.667750
0.000000,0.000000,3.483959,0.000000,0.000000,2.992959,2.535750,0.045250,10.229916
0.000000,0.000000,3.551709,0.000000,0.000000,2.716292,3.063750,0.045000,9.633125
0.000000,0.000000,3.241875,0.000000,0.000000,2.737000,3.061291,0.044750,9.591875
0.000000,0.000000,3.407458,0.000000,0.000000,2.509583,3.182667,0.045542,9.775250
0.000000,0.000000,3.236417,0.000000,0.000000,2.689958,3.206166,0.044959,9.485750
0.000000,0.000000,3.020959,0.000000,0.000000,2.656625,2.631083,0.448375,9.489875
0.000000,0.000000,3.221041,0.000000,0.000000,2.598083,2.302500,0.036292,9.424584
0.000000,0.000000,2.654083,0.000000,0.000000,2.388000,2.223125,0.033708,7.955458
0.000000,0.000000,2.257292,0.000000,0.000000,2.701875,2.713791,0.035625,7.250042
0.000000,0.000000,2.754167,0.000000,0.000000,2.469125,2.483750,0.035917,8.649166
0.000000,0.000000,2.791500,0.000000,0.000000,2.664500,2.320834,0.037917,8.237000
0.000000,0.000000,2.834791,0.000000,0.000000,2.754083,2.493583,0.041083,8.256833
0.000000,0.000000,2.914000,0.000000,0.000000,2.684584,2.897959,0.040334,8.655958
0.000000,0.000000,3.146834,0.000000,0.000000,2.614125,2.965708,0.041000,9.256084
0.000000,0.000000,3.081375,0.000000,0.000000,2.701667,2.998916,0.040667,9.186084
0.000000,0.000000,2.985916,0.000000,0.000000,2.653625,2.904500,0.041417,9.229292
0.000000,0.000000,2.930458,0.000000,0.000000,2.777500,3.081208,0.043792,9.012084
0.000000,0.000000,3.136084,0.000000,0.000000,2.762084,2.766792,0.041792,9.566500
0.000000,0.000000,3.180042,0.000000,0.000000,2.800875,2.965083,0.040542,9.234625
0.000000,0.000000,3.150208,0.000000,0.000000,2.756333,2.687541,0.041250,9.429792
0.000000,0.000000,3.002292,0.000000,0.000000,2.694250,3.156375,0.051791,8.973125
0.000000,0.000000,3.384750,0.000000,0.000000,3.003208,3.488333,0.042042,9.777459
0.000000,0.000000,2.960166,0.000000,0.000000,2.718000,3.127500,0.041333,9.971458
0.000000,0.000000,2.901334,0.000000,0.000000,2.672125,2.984625,0.041583,9.278000
0.000000,0.000000,3.366584,0.000000,0.000000,2.575958,3.033208,0.044291,9.574500
0.000000,0.000000,3.224458,0.000000,0.000000,3.028292,2.588000,0.405833,9.392125
0.000000,0.000000,3.063709,0.000000,0.000000,2.552458,2.402334,0.036042,9.578125
0.000000,0.000000,2.645250,0.000000,0.000000,2.429291,2.620667,0.034458,8.000541
0.000000,0.000000,2.357583,0.000000,0.000000,2.761041,2.745667,0.034416,7.781167
0.000000,0.000000,2.505959,0.000000,0.000000,2.386750,2.764292,0.034708,8.463834
0.000000,0.000000,2.472167,0.000000,0.000000,2.461834,2.782042,0.038333,8.068417
0.000000,0.000000,2.688500,0.000000,0.000000,2.685500,2.825333,0.038250,8.399500
0.000000,0.000000,2.717667,0.000000,0.000000,2.652042,3.108250,0.038208,8.703625
0.000000,0.000000,2.761875,0.000000,0.000000,3.014292,2.619084,0.042084,9.017250
0.000000,0.000000,2.869250,0.000000,0.000000,2.631042,2.863916,0.041833,8.995458
0.000000,0.000000,3.274125,0.000000,0.000000,2.601042,2.689583,0.041833,9.297958
0.000000,0.000000,2.970750,0.000000,0.000000,2.649125,3.039250,0.040708,8.775958
0.000000,0.000000,2.921042,0.000000,0.000000,2.788333,3.194958,0.042500,9.127541
0.000000,0.000000,3.024458,0.000000,0.000000,2.761917,2.704125,0.041208,9.520917
0.000000,0.000000,3.143875,0.000000,0.000000,2.764458,3.187916,0.041125,9.121875
0.000000,0.000000,3.196250,0.000000,0.000000,2.538625,2.837209,0.044833,9.675459
0.000000,0.000000,3.061750,0.000000,0.000000,2.857542,2.894125,0.045375,8.960417
0.000000,0.000000,3.392500,0.000000,0.000000,2.642875,3.266458,0.044875,9.713333
